symbol,series,last_corp_announcement_date,last_corp_announcement,open_price,high_price,low_price,last_traded_price,prev_close_price,percent_change,traded_quantity,turnover_in_lakhs,timestamp
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.65,892.3,0.15,1212059,10859.08,22-11-2021 14:20
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,736.9,714.35,3.16,32626458,243070.37,22-11-2021 14:25
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3251.9,3226.85,0.78,1806909,59216.02,22-11-2021 14:25
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.7,192.5,0.62,13690300,26645.43,22-11-2021 14:25
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3577.05,3593,3571.6,0.6,288598,10391.95,22-11-2021 14:25
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,653,650.55,0.38,2708808,17714.25,22-11-2021 14:25
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.35,892.3,0.12,1222182,10949.53,22-11-2021 14:25
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,736.9,714.35,3.16,32626458,243070.37,22-11-2021 14:25
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3251.9,3226.85,0.78,1806909,59216.02,22-11-2021 14:25
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.7,192.5,0.62,13690300,26645.43,22-11-2021 14:25
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3577.05,3593,3571.6,0.6,288598,10391.95,22-11-2021 14:25
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,653,650.55,0.38,2708808,17714.25,22-11-2021 14:25
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.35,892.3,0.12,1222182,10949.53,22-11-2021 14:25
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,735.6,714.35,2.97,32772521,244145.45,22-11-2021 14:30
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3251.9,3226.85,0.78,1834647,60118.26,22-11-2021 14:30
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3577.05,3595.75,3571.6,0.68,291806,10507.29,22-11-2021 14:30
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,652.1,650.55,0.24,2793871,18269.68,22-11-2021 14:30
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,192.9,192.5,0.21,14958349,29093.99,22-11-2021 14:30
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,736.1,714.35,3.04,33080796,246412.23,22-11-2021 14:35
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3247.4,3226.85,0.64,1874394,61408.9,22-11-2021 14:35
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,192.9,192.5,0.21,15258081,29670.86,22-11-2021 14:35
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573.35,3575.1,3571.6,0.1,302853,10903.1,22-11-2021 14:35
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,736.1,714.35,3.04,33080796,246412.23,22-11-2021 14:35
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3247.4,3226.85,0.64,1874394,61408.9,22-11-2021 14:35
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,192.9,192.5,0.21,15258081,29670.86,22-11-2021 14:35
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573.35,3575.1,3571.6,0.1,302853,10903.1,22-11-2021 14:35
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,737.5,714.35,3.24,33215965,247409.12,22-11-2021 14:40
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3250,3226.85,0.72,1887344,61829.58,22-11-2021 14:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,192.95,192.5,0.23,15447343,30035.81,22-11-2021 14:40
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3579.1,3571.6,0.21,308665,11110.98,22-11-2021 14:40
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,651.1,650.55,0.08,3092912,20214.65,22-11-2021 14:40
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,739.55,714.35,3.53,33534229,249756.23,22-11-2021 14:45
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3255.4,3226.85,0.88,1912269,62639.81,22-11-2021 14:45
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3594.2,3571.6,0.63,316735,11400.65,22-11-2021 14:45
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,652.3,650.55,0.27,3183098,20801.55,22-11-2021 14:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193,192.5,0.26,15766284,30651.23,22-11-2021 14:45
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.8,892.3,0.17,1276906,11437.12,22-11-2021 14:45
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,739.55,714.35,3.53,33534229,249756.23,22-11-2021 14:45
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3255.4,3226.85,0.88,1912269,62639.81,22-11-2021 14:45
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3594.2,3571.6,0.63,316735,11400.65,22-11-2021 14:45
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,652.3,650.55,0.27,3183098,20801.55,22-11-2021 14:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193,192.5,0.26,15766284,30651.23,22-11-2021 14:45
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.8,892.3,0.17,1276906,11437.12,22-11-2021 14:45
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,739.4,714.35,3.51,33823207,251894.95,22-11-2021 14:50
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3250.65,3226.85,0.74,1925652,63075.31,22-11-2021 14:50
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3592.1,3571.6,0.57,321180,11560.49,22-11-2021 14:50
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.35,192.5,0.44,16079539,31257.02,22-11-2021 14:50
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,653.2,650.55,0.41,3252744,21255.71,22-11-2021 14:50
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.75,892.3,0.16,1285484,11513.69,22-11-2021 14:50
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,740.55,714.35,3.67,34031955,253439.37,22-11-2021 14:55
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3250.95,3226.85,0.75,1944978,63703.48,22-11-2021 14:55
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.8,192.5,0.68,16497161,32065.53,22-11-2021 14:55
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3584.45,3571.6,0.36,328245,11814.16,22-11-2021 14:55
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,652.65,650.55,0.32,3325887,21733.34,22-11-2021 14:55
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,893.95,892.3,0.18,1296780,11614.74,22-11-2021 14:55
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,739.8,714.35,3.56,34180155,254536.2,22-11-2021 15:00
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,194.5,192.5,1.04,16717719,32494.23,22-11-2021 15:00
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3246.65,3226.85,0.61,1958924,64156.52,22-11-2021 15:00
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3587.95,3571.6,0.46,331931,11946.4,22-11-2021 15:00
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,652.8,650.55,0.35,3368008,22008.25,22-11-2021 15:00
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,894.35,892.3,0.23,1302776,11668.44,22-11-2021 15:00
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,739.7,714.35,3.55,34536131,257169.85,22-11-2021 15:05
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,194.55,192.5,1.06,17027412,33096.18,22-11-2021 15:05
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3248.2,3226.85,0.66,1987303,65078.21,22-11-2021 15:05
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,653,650.55,0.38,3449649,22541.73,22-11-2021 15:05
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,442.6,447.7,432.9,441.8,440.3,0.34,9077495,40071.69,22-11-2021 15:05
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,895.2,892.3,0.33,1329066,11903.78,22-11-2021 15:05
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3580,3571.6,0.24,337713,12153.78,22-11-2021 15:05
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,741.4,714.35,3.79,34797491,259105.6,22-11-2021 15:10
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,194.15,192.5,0.86,17281493,33590.04,22-11-2021 15:10
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3252.95,3226.85,0.81,2008254,65759.27,22-11-2021 15:10
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,654.85,650.55,0.66,3489335,22801.41,22-11-2021 15:10
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,896.05,892.3,0.42,1339852,12000.25,22-11-2021 15:10
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,442.6,447.7,432.9,441.75,440.3,0.33,9217486,40690.59,22-11-2021 15:10
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3580.6,3571.6,0.25,340272,12245.4,22-11-2021 15:10
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,742.75,714.35,3.98,35232997,262334.33,22-11-2021 15:15
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3260,3226.85,1.03,2043837,66918.9,22-11-2021 15:15
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,194.4,192.5,0.99,17778171,34555.43,22-11-2021 15:15
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,655,650.55,0.68,3554851,23230.6,22-11-2021 15:15
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,442.6,447.7,432.9,442.9,440.3,0.59,9460548,41766.43,22-11-2021 15:15
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,894.6,892.3,0.26,1357551,12158.77,22-11-2021 15:15
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3579.05,3571.6,0.21,343187,12349.76,22-11-2021 15:15
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1769.45,1798.3,1750,1775.25,1774.5,0.04,676272,12023.64,22-11-2021 15:15
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,743.1,714.35,4.02,36356630,270686.02,22-11-2021 15:25
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3267.75,3226.85,1.27,2113455,69192.83,22-11-2021 15:25
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,660.6,645.05,657.2,650.55,1.02,3756137,24552.74,22-11-2021 15:25
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.9,192.5,0.73,18420780,35802.63,22-11-2021 15:25
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1769.45,1798.3,1750,1784.4,1774.5,0.56,711514,12651.43,22-11-2021 15:25
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,442.6,447.7,432.9,442.15,440.3,0.42,9832361,43409.87,22-11-2021 15:25
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3573,3585,3571.6,0.38,355975,12807.77,22-11-2021 15:25
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,895.45,892.3,0.35,1409958,12628.15,22-11-2021 15:25
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,741.35,714.35,3.78,36884348,274603.97,23-11-2021 09:00
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,663.5,645.05,661.25,650.55,1.64,3944981,25798.2,23-11-2021 09:00
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3263.35,3226.85,1.13,2146970,70287.93,23-11-2021 09:00
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.8,192.5,0.68,18821791,36580.15,23-11-2021 09:00
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,442.6,447.7,432.9,442.5,440.3,0.5,10007050,44182.13,23-11-2021 09:00
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1769.45,1798.3,1750,1783.25,1774.5,0.49,745137,13251.81,23-11-2021 09:00
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3570,3582,3571.6,0.29,364653,13118.57,23-11-2021 09:00
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,894.45,892.3,0.24,1443344,12926.88,23-11-2021 09:00
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1024,1025.9,988.55,1009,1008.45,0.05,6198324,62103.49,23-11-2021 09:00
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,740,755.95,733.1,741.35,714.35,3.78,36884348,274603.97,23-11-2021 09:10
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,663.5,645.05,661.25,650.55,1.64,3944981,25798.2,23-11-2021 09:10
ASIANPAINT,EQ,28-10-2021,Interim Dividend - Rs 3.65 Per Share,3241,3308.35,3215.05,3263.35,3226.85,1.13,2146970,70287.93,23-11-2021 09:10
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,194.4,197,192,193.8,192.5,0.68,18821791,36580.15,23-11-2021 09:10
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,442.6,447.7,432.9,442.5,440.3,0.5,10007050,44182.13,23-11-2021 09:10
GRASIM,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 5  Per Share/ Special Dividend - Rs 4 Per Share,1769.45,1798.3,1750,1783.25,1774.5,0.49,745137,13251.81,23-11-2021 09:10
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3589,3628.5,3570,3582,3571.6,0.29,364653,13118.57,23-11-2021 09:10
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,893,909,883,894.45,892.3,0.24,1443344,12926.88,23-11-2021 09:10
INDUSINDBK,EQ,17-08-2021,Dividend - Rs 5 Per Share,1024,1025.9,988.55,1009,1008.45,0.05,6198324,62103.49,23-11-2021 09:10
ONGC,EQ,22-11-2021,Interim Dividend - Rs 5.50 Per Share,151.25,153.7,146,147.9,154.3,0.92,21558590,32126.61,23-11-2021 09:15
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,654.95,663.5,645.05,661.25,650.55,0.65,3944981,25798.2,23-11-2021 09:15
ICICIBANK,EQ,29-07-2021,Dividend - Rs 2 Per Share,768.3,770.45,740.25,756.35,762.9,0.58,20403786,154058.79,23-11-2021 09:15
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2600,2603,2516.9,2560,2603.3,0.47,1013413,25869.9,23-11-2021 09:15
HDFCBANK,EQ,29-06-2021,Dividend - Rs 6.50 Per Share,1546,1552.7,1499.05,1520.95,1539.4,0.37,7630636,116303.86,23-11-2021 09:15
